username,like_count,comment_count,share_count,view_count,hashtags,age_group
anon_0120,39,8,0,344,"['love', 'mom', 'photooftheday', 'trending', 'viral', 'f4f', 'selflove', 'l4l', 'pregnant', '6monthspregnant', 'fyp', 'february', 'momchallenge', 'selfimprovement', 'sahm', 'pregnantwithtwins', 'momsoftiktok', 'pnwmom', 'sahwm', 'momsfollowingmoms']",age1
anon_0121,105,10,2,1810,"['wife', 'dreams', 'viral', 'pregnancy', 'foryou', 'christian', 'pregnant', 'fyp', 'sahm', 'thirdtrimester', 'foryoupage', 'momsoftiktok']",age1
anon_0089,55,3,0,924,"['daughter', 'girlsday', 'teamwork', 'ootd', 'pregnancy', 'momlife', 'fyp', 'vlog', 'yap', 'sahm', 'ditl', 'teamworkmakesthedreamwork', 'momtok', 'babyootd', 'momsoftiktok', 'fypppp']",age1
anon_0122,15914,124,1261,333759,"['viral', 'pregnant', 'nurse', '2', 'pregnantlife', 'fyp', 'pregnantmama', '7weekspregnant', '6weekspregnant', 'sahm', 'explorepage', '2under2', 'foryourpage', 'laboranddelivery', 'papsmear', 'obappointment', 'pregnancysymptom', 'ultrasoundappointment']",age1
anon_0123,26,6,0,515,"['foryou', 'creator', 'sahm', 'tatemcrae', 'momtok', 'momsoftiktok', 'pregnanttiktok']",age1
anon_0124,40,11,0,415,"['ootd', 'trending', 'outfitoftheday', 'pregnantlife', 'fyp', 'momstyle', 'pregnantmom', 'sahm', 'springfashion', 'toddlershoes', '2under2', 'toddlerfashion', 'thirdtrimester', 'toddlertiktok', 'momsoftiktok', 'pregnancyfashion', 'toddleroutfits', 'pregnancyoutfit', 'pregnancytiktok', 'sahmootd', 'pregnantootd', 'bumpfit']",age1
anon_0125,106,9,1,1814,"['lifestyle', 'relatable', 'trending', 'pregnant', 'fyp', 'dayinmylife', 'sahm', 'momsoftiktok']",age1
anon_0126,24,1,0,379,"['pregnancy', 'pregnant', 'babyontheway', 'fyp', 'duedate', 'aprilbaby', 'sahm']",age1
anon_0081,54,6,0,494,"['pregnant', 'postpartum', 'breastfeeding', 'sahm', 'babytok', 'breastmilk', 'momsoftiktok', 'pumpingmom']",age1
anon_0042,60,3,0,1377,"['diy', 'homedepot', 'pregnant', 'newhouse', 'projects', 'sherwinwilliams', 'sahm', 'nurserydecor']",age1
anon_0127,72,22,4,1358,"['pregnant', 'sahm', '2under2', 'momtok', 'microinfluencer', 'mominfluencer']",age1
anon_0128,34,27,3,655,"['pregnancy', 'ttc', 'sahm', 'sahmlife', 'affiliatemarketing', 'pregnancyjourney', 'tiktokshopping', 'tiktokshop', 'ttcjourney', 'pregnancyafterloss', 'pregnancyaftermiscarriage', 'affiliatemarketingforbeginners', 'sahmsoftiktok', 'pregnancyafterinfertility', 'creatorsearchinsights', 'tiktokshophowtoguide', 'creatorsearchinsightsincentive']",age1
anon_0129,10018,444,79,130206,"['mom', 'foryou', 'pregnant', 'fyp', 'sahm', 'pregnancyannouncement', 'mamaof2', 'momsoftiktok', 'momfluencer']",age1
anon_0092,9,6,0,217,"['foryou', 'pregnant', 'grwm', 'pregnantlife', '6monthspregnant', 'fyp', 'boymom', '7monthspregnant', 'babynumber2', 'sahm', 'sahmlife', '2under2', '27weekspregnant', 'pregnanttiktok', 'fypシ', 'grwmroutine', 'grwmmakeup', 'sahmsoftiktok']",age1
anon_0130,25,1,0,423,"['pregnancy', 'foryou', 'christmasbaby', 'stm', 'decemberbaby', 'sahm', 'holidaybaking', 'thirdtrimester', 'pregnanttiktok', 'fypシ゚viral']",age1
anon_0131,101,6,1,887,"['cooking', 'viral', 'pregnant', 'fyp', 'sahm', 'momsoftiktok', 'fypツ']",age1
anon_0132,77,8,0,509,"['pregnancy', 'pregnantlife', 'secondchild', 'sahm', '2under2', 'babiesoftiktok', 'momsoftiktok', '2under2life', 'homebirthbaby', 'vbacbaby', 'homebirthmom']",age1
anon_0133,108,1,2,9643,"['pregnant', 'pregnantlife', 'bigfamily', 'momof4', 'sahm', 'girlmom', 'pregnancyjourney', 'pregnanttiktok', 'pregnancyfashion']",age1
anon_0134,7,2,1,537,"['selflove', 'pregnancy', 'getreadywithme', 'grwm', 'dailyroutine', 'pregnantlife', 'selfcare', 'skincare', 'stayathomemom', 'skincareroutine', 'pregnantmama', 'sahm', 'pregnancylife', '13weekspregnant', 'momtok', 'secondtrimester', 'fypage', 'utahmom', 'momsoftiktok', 'pregnant🤰', 'pregnanttiktok', 'grwmroutine', 'fypシ゚viral', 'sahmtok']",age1
anon_0054,64,19,0,560,"['pregnantlife', 'momof4', 'sahm', 'baby4', '3under3']",age1
anon_0135,120,10,2,1538,"['mom', 'pregnant', 'momlife', 'sahm', 'sahmlife', 'thirdtrimester', '38weekspregnant', 'sahmomsbelike', 'momsoftiktok', 'sahmsoftiktok', 'pregnancytiktok']",age1
anon_0136,44,1,0,584,"['alone', 'babies', 'teamwork', 'scared', 'babyboy', 'pregnancy', 'postpartum', 'youngmom', 'singlemom', 'youllbefine', 'mentalhealthmatters', 'sahm', 'momsoftiktok']",age1
anon_0137,54,2,0,793,"['pregnancy', 'pregnantmom', 'sahm', '28weekspregnant', 'thirdtrimester', 'laboranddelivery']",age1
anon_0138,31,1,0,2927,"['pregnant', 'momlife', 'vlog', 'sahm', 'sahmlife', 'momvlog', 'momtok', '25weekspregnant', 'momsoftiktok', 'sahmsoftiktok']",age1
anon_0081,52,1,0,488,"['mom', 'couple', 'latina', 'viral', 'foryou', 'pregnant', 'marriedlife', 'momlife', 'fyp', 'sahm', 'sahmlife', 'momtok', 'sahmomsbelike', 'momsoftiktok', 'sahmsoftiktok']",age1
anon_0139,26,6,0,288,"['christmas', 'memories', 'grandma', 'grandmother', 'childhood', 'viral', 'pregnancy', 'pregnant', 'slavic', 'nostalgia', 'booties', 'croatia', 'fyp', 'croatian', 'christmasbaby', 'sahm', 'momtok', 'foryoupage', 'knitbabybooties', 'knitbabysocks']",age1
anon_0095,32,8,0,476,"['babyboy', 'pregnancy', 'forevermybaby', 'itsgolden', 'sahm', 'momtok', 'momsoftiktok', 'capcut']",age1
anon_0140,298,8,1,13590,"['motherhood', 'pregnancy', 'boymom', 'firsttimemom', 'sahm', '2ndtrimester', 'secondtrimester']",age1
anon_0141,16,8,0,309,"['meme', 'pregnant', 'breastfeeding', 'sahm', '2under2', '31weeks', 'capcut', 'fypシ゚viral', 'memecut']",age1
anon_0142,43,2,1,944,"['dayinthelife', 'pregnant', 'fyp', 'vlogmas', 'dayinmylife', 'sahm', 'minivlog']",age1
anon_0143,59,6,7,892,"['cooking', 'pregnant', 'sahm']",age1
anon_0144,760,24,1,13936,"['pregnancy', 'momlife', 'sahm', '2under2', '3rdtrimester', 'vbac', '34weekspregnant', 'momsoftiktok', '2ndpregnancy', 'tolac', '34weekappointment', 'theminiboss__']",age1
anon_0145,55,23,3,519,"['delicious', 'yummy', 'drinks', 'motherhood', 'moms', 'athome', 'pregnant', 'momlife', 'trendingsong', 'sahm', 'matcha', 'matchalatte', 'momtok', 'coldfoam', 'momsoftiktok']",age1
anon_0146,136,5,2,705,"['breakfast', 'pregnant', 'pregnantmama', 'sahm', 'momof3', 'momtok', 'momsoftiktok']",age1
anon_0028,22,2,0,335,"['mom', 'pregnant', 'letsbefriends', 'momlife', 'pregnantlife', 'sahm', 'sahmlife', 'momtok', 'sahmof3', 'momsoftiktok', 'tiktokshutdown', 'sahmsoftiktok', 'letsbefriendssssssss', 'sahmtok', 'momtoktakeover']",age1
anon_0147,32,4,0,317,"['pregnantlife', 'sahm', 'momsoftiktok', 'sahmsoftiktok', 'pregnantsahm', 'momlifewithmaddie']",age1
anon_0148,64,2,0,3475,"['poolday', 'pregnant', 'grwm', 'youngmum', 'sahm']",age1
anon_0149,84,10,0,1939,"['nails', 'white', 'comewithme', 'pregnant', 'nailday', 'fyp', 'whitenails', 'sahm', 'squarenails', 'nailinspo', 'nails💅', 'fypage', 'comewithmetogetmynailsdone']",age1
anon_0126,703,22,16,10172,"['funny', 'pregnancy', 'pregnant', 'babymama', 'babybump', 'preggo', 'babyontheway', 'momlife', 'fyp', 'sahm', 'thirdtrimester', 'sahmof2']",age1
anon_0150,136,3,7,5421,"['daughter', 'disney', 'mama', 'tangled', 'pregnant', 'poetry', 'littemermaid', 'sahm', 'Moana2', 'mamapoetry']",age1
anon_0151,72,6,1,689,"['pregnant', 'pregnantlife', 'sahm', 'momsoftiktok', 'parentsoftiktok', 'pregnanttiktok']",age1
anon_0152,244,2,0,2171,"['morningroutine', 'pregnancy', 'pregnant', 'momlife', 'youngmom', 'sahm', 'journaling', 'pregnancyafterloss', 'ectopicpregnancysurvivor']",age1
anon_0153,14,5,0,208,"['trend', 'pregnant', 'fyp', 'products', 'sahm', 'carolsdaughter']",age1
anon_0154,45,11,0,409,"['morningroutine', 'pregnancy', 'fyp', 'skincareroutine', 'sahm', 'sahmlife', 'thirdtrimester', 'momtok', 'foryoupage', 'momsoftiktok', 'sahmsoftiktok', 'sahmroutine']",age1
anon_0155,66,2,1,4807,"['pregnant', 'fyp', 'sahm', '39weeks']",age1
anon_0156,78,10,0,586,"['pregnant', 'momlife', 'sahm', 'sahmlife', 'nesting', 'momof2', '25weekspregnant', 'sahmof2', 'nestingmommas', 'nestwithme', 'pregnantsahm']",age1
anon_0157,21,3,0,522,"['hair', 'moving', 'twins', 'pregnant', 'packing', 'momlife', 'fyp', 'boymom', 'sahm', 'ditl', 'momsoftiktok']",age1
anon_0158,26,1,0,399,"['countdown', 'mom', 'pregnancy', 'foryou', 'pregnant', 'momlife', 'fyp', 'sahm', 'genderreveal']",age1
anon_0089,91,14,1,1226,"['zara', 'ootd', 'pregnancy', 'momlife', 'fyp', 'sahm', 'zarababy', 'babyootd', 'fypppp', 'momfluencer']",age1
anon_0159,1,1,0,1355,"['family', 'dinner', 'pregnant', 'pregnancycravings', 'pregnantmom', 'sahm', 'nycpizza', 'pizzarecipe', 'newyorkstylepizza', 'dinnerrecipe', 'dinneridea']",age1
anon_0160,313,19,0,1833,"['mommy', 'az', 'babyboy', 'pregnancy', 'pregnant', 'fyp', 'sahm', 'newmom', 'pregnanttiktok']",age1
anon_0161,47,1,1,738,"['motherhood', 'pregnancy', 'sahm', 'momsoftiktok']",age1
anon_0095,67,16,0,2326,"['relatable', 'pregnancy', 'foryou', 'pregnant', 'momlife', 'fyp', 'boymom', 'pregnantmama', 'sahm', '2under2', 'relatablemom', 'momtok', 'tiktokmom', 'momsoftiktok']",age1
anon_0162,18,3,0,358,"['pregnant', 'nc', 'fyp', 'sahm']",age1
anon_0163,32,1,0,367,"['pregnant', 'momlife', 'sahm', 'sahmlife', 'nesting', 'momlifebelike', 'sahmof3', 'momsoftiktok', 'sahmsoftiktok', 'sahmtok']",age1
anon_0164,18,6,0,236,"['follow', 'teamwork', 'vibes', 'youtuber', 'pregnant', 'following', 'fyl', 'wfh', 'sahm', 'desktop', 'blacktiktok', 'momsoftiktok', 'youtubersentiktok', 'fyppppppppppppppppppppppp', 'fypシ゚viral', 'pregnanttok']",age1
anon_0165,68,2,1,1130,"['christmas', 'mom', 'ootd', 'wifey', 'babyboy', 'pregnant', 'december', 'momlife', 'nightroutine', 'pregnantlife', 'february', 'boymom', 'stayathomemom', 'pregnantmama', 'vlogmas', 'sahm', 'diml', 'momsoftiktok', 'pregnanttiktok', 'sahmsoftiktok']",age1
anon_0166,10182,59,21,113562,"['lifestyle', 'motherhood', 'pregnancy', 'momlife', 'sahm', 'momof2', 'girlmom', 'pregnancylife', 'ditlofamom']",age1
anon_0167,109,43,2,565,"['cleaning', 'laundry', 'foryou', 'pregnant', 'fyp', 'sahm', 'momsoftiktok', 'cleantok', 'laundrytok']",age1
anon_0168,13,1,0,188,"['pregnant', 'parents', 'fyp', 'sahm', 'momtok', 'momsoftiktok', 'foryoupage❤️❤️']",age1
anon_0169,70,1,9,4670,"['hellokitty', 'trending', 'viral', 'moms', 'aesthetic', 'foryou', 'momlife', 'pregnantlife', 'fyp', 'girlythings', 'lifehacks', 'momhack', 'restock', 'organization', 'firsttimemom', 'sahm', 'sahmlife', 'newmom', 'nesting', 'momhacks', 'babytok', 'giftideas', 'musthaves', 'paratii', 'thirdtrimester', 'fypage', 'momsoftiktok', 'tiktokmademedoit', 'tiktokshop', 'nurserydecor', 'organizedhome', 'tiktokmademebuyit', 'storagehacks', 'homefinds', 'nestingmommas', 'nestwithme']",age1
anon_0170,9,2,1,353,"['morning', 'friday', 'coffee', 'foryou', 'pregnant', 'fyp', 'sahm', 'girlmom']",age1
anon_0171,51,9,2,415,"['motherhood', 'comewithme', 'grwm', 'vlog', '36weekspregnant', 'sahm', 'ditl', 'thirdtrimester', 'pregnanttiktok']",age1
anon_0172,55,3,0,576,"['pregnantlife', 'stayathomemom', 'pregnantmom', 'sahm', '28weekspregnant', 'relatablemom', 'pregnancyjourney', 'pregnanttiktok']",age1
anon_0173,61,1,0,751,"['cleaning', 'familytime', 'pregnantlife', 'organization', 'dayinmylife', 'sahm', 'sahmlife', '33weekspregnant', 'dayinthelifevlog', 'pregnanttiktok', 'sahmsoftiktok', 'nestingmode']",age1
anon_0174,53,17,0,415,"['funny', 'pregnancy', 'sahm', 'firsttrimester']",age1
anon_0175,180,8,0,3957,"['walmart', 'motherhood', 'pregnancy', 'teenmom', 'nursing', 'fyp', 'youngmom', 'boymom', 'firsttimemom', 'babybottles', 'parentschoice', 'sahm', 'newmom', 'walmartfinds', 'momstobe', '9monthold', 'girlmom', 'bottlebrush', 'babyitems', 'pregnancyjourney', 'momtok', 'bottlewarmer', 'momsoftiktok', 'babyregistry', 'diapercream', 'momcontent', 'mominfluencer', 'momsover25', 'youngmomsoftiktok', 'babymusthaves', 'nursingpads', 'pregnancytiktok', 'momsunder25', 'foryoupageofficiall', 'bottlesterilizer', 'milkstorage', 'cheapbabyfinds', 'momcontentcreator', 'relateablemomcontent', 'milkstoragebags', 'momtoktakeover']",age1
anon_0176,41,7,2,307,"['youtube', 'pregnant', 'fyp', 'sahm', 'lemon8']",age1
anon_0177,62,1,1,663,"['mom', 'fitmom', 'gymlife', 'pregnant', 'gymmotivation', 'momlife', 'fy', 'pregnantmama', 'sahm', 'fittok', 'gymtok', 'fypシ゚viral']",age1
anon_0178,15,2,0,224,"['girls', 'babygirl', 'hawaii', 'girlsrule', 'girlpower', 'pregnancy', 'foryou', 'pregnant', 'mommasgirl', 'oahu', 'pregnantlife', 'ultrasound', 'sahm', 'sahmlife', '31weekspregnant', 'girlmom', 'foryoupage', 'babiesoftiktok', 'momsoftiktok', 'hawaiitiktok']",age1
anon_0179,34,1,1,417,"['fall', 'tennessee', 'pregnant', 'sahm']",age1
anon_0066,54,3,0,530,"['faith', 'pregnancy', 'pregnant', 'fyp', 'homeschool', 'newhome', 'sahm', 'homeschooling', 'homeschoolroom', 'homeschoolmom', 'christianmama', 'debtpayoff']",age1
anon_0180,31,4,0,308,"['tea', 'pregnantlife', 'fyp', 'raspberry', 'sahm', '30weekspregnant', 'thirdtrimester', '2024baby', 'babytiktok', 'momsoftiktok', 'pregnancytips', 'pregnancytea', 'raspberryleaftea', 'laborprep', 'soontobe2under2', 'wildblisstea']",age1
anon_0181,210,7,32,5113,"['pregnancy', 'pregnant', 'pregnantmama', 'sahm', 'boymama', 'mamalexii11']",age1
anon_0182,30,2,0,400,"['cleaning', 'naptime', 'pregnant', 'momlife', 'fyp', 'tidyup', 'sahm', 'ditl', 'foryoupage', 'momunder25']",age1
anon_0042,45,2,6,414,"['couples', 'pregnant', 'sahm', 'thirdtrimester', 'comedy', 'capcut']",age1
anon_0031,83,5,1,1496,"['mom', 'mama', 'pregnancy', 'pregnant', 'ifykyk', 'momof5', 'sahm', 'momof6', 'momsoftiktok', 'pregnanttiktok', 'realisticmomlife', 'nonaestheticmom']",age1
anon_0183,47,3,0,1049,"['mom', 'dailylife', 'motherhood', 'pregnancy', 'mommylife', 'youngmom', '20weekspregnant', 'sahm', 'sahmlife', 'momvlog', 'pregnancyjourney', 'momsoftiktok', 'maternityfashion', 'momcontent', 'sahmsoftiktok', 'ldsmom', 'mommyinfluencer', 'pregnancyoutfits', 'pregnantootd']",age1
anon_0184,168395,3357,5377,2246977,"['justkidding', 'joking', 'pregnant', 'momlife', 'youngmom', 'sahm', '2002', 'momtok']",age1
anon_0185,61,4,3,2204,"['pregnancy', 'postpartum', 'sahm', 'momtok', 'postpartumjourney', 'momsoftiktok', '7monthspostpartum']",age1
anon_0095,47,7,0,539,"['funny', 'viral', 'pregnancy', 'foryou', 'trend', 'pregnant', 'momlife', 'pregnantlife', 'fyp', 'symptoms', 'boymom', 'stayathomemom', 'pregnantmama', 'momthings', 'sahm', 'momof2', 'momfriends', 'momtok', 'momcreator', 'momsoftiktok', 'pregnancysymptoms']",age1
anon_0186,116,41,2,913,"['firstbirthday', 'sahm', 'sahmlife', 'justmomthings', 'momof3', 'myfirstrodeo', 'girlmom', 'pregnancyjourney', 'momtok', 'myfirstrodeoparty']",age1
anon_0187,35,3,0,503,"['throwback', 'sahm', 'onthisday', 'pregnancyjourney', 'sahmsoftiktok']",age1
anon_0188,187,4,10,8421,"['shower', 'motherhood', 'babyboy', 'foryou', 'pregnant', 'babyshower', 'fyp', 'firsttimemom', 'sahm', '3rdtrimester', 'babyshowerdecorations', 'foryoupage', 'momsoftiktok', 'pregnant🤰', 'babyboy💙👶🏻', 'pregnanttiktok', 'babydecor']",age1
anon_0081,55,3,0,387,"['cutebaby', 'pregnant', 'sahm', 'milkbath', 'breastmilk', 'momsoftiktok']",age1
anon_0189,6,2,1,161,"['mom', 'sugarfree', 'pregnant', 'momlife', 'stur', 'hydrate', 'fyp', 'drinkmorewater', 'stayhydrated', 'momhack', 'musthave', 'sahm', 'sahmlife', '2under2', 'hydrationiskey', 'howtodrinkwater', 'waterhack', 'momtok', 'waterflavor', 'letsdrinkwater', '3under4', 'watertok', 'mominfluencer', 'madewithrealfruit', 'waterflavors', 'letsmakesomewater', 'howtodrinkmorewater', 'letsdrinkmorewater', 'sturdrinks', 'howtodrinkmorewatereveryday', 'waterflavorenhancer', 'sturdrinksfruitpunch', 'sturdrinkscoconutpineapple', 'sturdrinksstrawberrywatermelon']",age1
anon_0190,212,4,2,3173,"['mama', 'shopping', 'pregnant', 'fyp', 'shoppingaddict', 'sahm', 'sahmlife', 'foryoupage']",age1
anon_0191,27,1,0,343,"['like', 'pregnant', 'mommasboy', '6monthsold', 'sahm', 'momof2']",age1
anon_0192,75,10,0,2223,"['motherhood', 'parenting', 'pregnancy', 'pregnant', 'mentalhealth', 'stayathomemom', 'ppd', 'sahm', 'depressionanxiety', 'hospitalbag', 'momtok']",age1
anon_0050,58,9,1,1656,"['moms', 'pregnancy', 'pregnant', 'discount', 'blackfridaysales', 'sahm', 'babyclothes', 'usemycode', '30weekspregnant', 'babybrands', 'momtok', 'copperpearl', 'pregnantmomma', 'momsoftiktok', 'microinfluencer', 'lifestylecreator', 'creatorsearchinsights']",age1
anon_0193,575,11,467,2792,"['bayarea', 'dailylife', 'pregnant', '36weeks', 'dailyvlog', 'mommytobe', 'pregnantlife', '36weekspregnant', 'stayathome', 'stayathomemom', 'mexicanmom', 'latinamom', 'firsttimemom', 'sahm', 'momtobe', 'bayareamom', 'firsttimesahm']",age1
anon_0183,2472,9,47,24436,"['mommy', 'mom', 'motherhood', 'toddlers', 'pregnant', 'momsbelike', 'momlife', 'stayathomemom', 'sahm', 'momof3', 'momvlog', 'momskits', 'momtok', 'babiesoftiktok', 'momsoftiktok', 'sahmsoftiktok', 'ldsmom', 'pregnantoftiktok']",age1
anon_0194,70,9,0,260,"['pregnant', 'fyp', 'firstbaby', 'sahm', 'sahw', 'contentcreator', 'momofboth']",age1
anon_0082,34446,230,97,514713,"['pregnant', 'pregnantlife', 'morningsickness', 'sahm', 'momtok', 'fourthbaby']",age1
anon_0195,49,1,0,510,"['momma', 'pregnant', 'fyp', 'boymom', 'sahm', 'foryoupageofficiall']",age1
anon_0126,1640,98,17,78423,"['motherhood', 'mamabear', 'pregnant', 'momlife', 'fyp', 'sahm', 'redflags', 'momsoftiktok']",age1
anon_0052,77,7,2,4823,"['pregnant', 'sahm', 'sahmlife', 'millenialmom', 'momsoftiktok', 'pregnancytiktok']",age1
anon_0196,60,3,0,688,"['morningroutine', 'pregnancy', 'momlife', 'workingmom', '6monthsold', 'sahm', 'newmom', 'newmomlife', 'momtok', 'momroutine', 'mommorningroutine']",age1
anon_0075,1481,40,3,15413,"['pregnancy', 'fyp', 'sahm', 'cleaninghacks', 'momsoftiktok', 'momcontent']",age1
anon_0197,36,1,1,529,"['ootd', 'pregnant', 'sahm', 'maternity', 'maternityclothes', 'pregnantoutfits']",age1
anon_0198,228,187,5,5645,"['pregnancy', 'foryou', 'fyp', 'sahm', 'paintolerance', 'momtok', 'foryoupage', 'momsoftiktok', 'laboranddelivery', 'smallcontentcreator', 'epidual']",age1
anon_0199,98,7,1,767,"['pregnant', 'ofcourse', 'sahm', '8monthspregnant', 'momsoftiktok']",age1
anon_0200,55,2,1,1274,"['pregnant', 'pregnantlife', 'sahm', 'momsoftiktok']",age1
anon_0017,48,1,2,431,"['pregnant', 'babyshower', 'pregnantlife', 'boymom', 'sahm', 'sahmlife', 'boymama', '30weekspregnant', 'thirdtrimester', 'boymomma', 'pregnant🤰', 'pregnanttiktok', 'boymamalife', 'sahmsoftiktok']",age1
anon_0065,120,27,0,589,"['momlife', 'latinasbelike', 'pregnantlife', 'fyp', 'christmascountdown', 'sahm', 'digitaldiary', 'coffeeplease', 'girlmom', 'latinacontentcreator']",age1
anon_0201,55,4,0,1973,"['pregnant', 'ftm', 'momlife', 'boymom', 'sahm']",age1
anon_0202,8,2,1,661,"['christmas', 'family', 'merrychristmas', 'god', 'marriage', 'pregnant', 'thankful', 'hardworkingman', 'bluecollar', 'sahm', 'bluecollarman', 'traditionalmarriage', 'tradwife', 'chriatiantiktok', 'clothdiapertiktok']",age1
anon_0081,49,5,0,588,"['pregnant', 'postpartum', 'breastfeeding', 'babystuff', 'sahm', 'babytok', 'momsoftiktok', 'pumpingmom', 'breastmilkbath']",age1
anon_0203,82,21,2,520,"['pregnancy', 'fyp', 'decemberbaby', 'sahm', 'sahmlife', '31weekspregnant', '31weeks', 'pregnancyjourney', 'wfhm']",age1
anon_0204,70,2,0,484,"['moments', 'inlove', 'blessed', 'lgbt', 'greatful', 'momlife', 'fyp', 'boymom', 'sahm', '2moms', 'momof2', '2momsarebetterthan1', 'pregnancyjourney', 'momtok', 'momsoftiktok', 'csectionmom', 'pregnanttiktok', 'laboranddelivery', 'csectionmama', 'birthingstory', 'studtalk', 'csectionrecovery', 'csectiondelivery', '2ndtimemom', 'thislittlelife', 'femtok', 'sahmtiktok', 'athomeinsemination', 'mommajaam', 'birthjourn']",age1
anon_0205,2105,10,109,41078,"['pregnancy', 'pregnant', 'pregnantlife', 'fyp', 'youngmom', 'boymom', 'firsttimemom', 'sahm', 'duefebruary', 'thirdtrimester', 'pregnancyhumor']",age1
anon_0206,24,3,0,383,"['pregnancy', 'momlife', 'medical', 'chd', 'pcos', 'surgery', 'inthistogether', 'boymom', 'highrisk', 'sahm', 'chdawareness', 'sahmlife', 'heartstrong', 'heartsurgery', '1in100', 'cardiology', 'heartmom', 'bornbrave', 'heartdefect', 'pcosawareness', 'littlevictor', 'momtok', 'birthstory', 'medicalmom', 'chdaware', 'highriskpregnancy', 'medicalstory', 'pediactrics', 'strongerthanchd', 'pediactricsurgery']",age1
anon_0061,55,32,0,651,"['toddlerlife', 'pregnantlife', 'selfcare', 'sahm', 'momera', 'momsoftiktok', 'momselfcare']",age1
anon_0207,612,17,73,15126,"['women', 'pregnant', 'postpartum', 'fyp', 'sahm', 'womenoftiktok', 'sahmsoftiktok']",age1
anon_0208,22,7,0,574,"['pregnant', 'sahm', 'acotar', 'contentcreator', 'momtok', 'pprom', 'momsoftiktok']",age1
anon_0209,79,6,0,821,"['pregnant', '6monthspregnant', 'sahm', 'momsoftiktok']",age1
anon_0210,37,1,1,369,"['starbucks', 'trending', 'pregnant', 'momlife', 'fy', 'pregnantlife', 'sahm', 'sahmlife', 'mamalatina', 'womensupportingwomen', 'momtok', 'viraltiktok', 'momsoftiktok', 'inducelabor', 'fypシ', 'mamasdetiktok', 'starbucksinducingtea']",age1
anon_0211,219,10,10,2149,"['love', 'work', 'loveyou', 'lunch', 'cooking', 'trending', 'couplegoals', 'tortas', 'pregnantlife', 'husbandwife', 'bluecollar', 'pinkcollar', 'sahm']",age1
anon_0212,278,22,5,3628,"['makeup', 'beauty', 'ysl', 'trending', 'sephora', 'pregnancy', 'trend', 'pregnant', 'grwm', 'mu', 'dailyvlog', 'newmakeup', 'fyp', 'sahm', 'ditl', 'sahmlife', 'sephorahaul', 'momof3', 'summerfridays', 'kosas', 'foryoupagethis', 'fypage', 'pregnanttiktok', 'fypシ', 'grwmroutine', 'grwmmakeup', 'tower28', 'haultok', 'SephoraLipLooks', 'grwmnewmakeup', 'SephoraConcealers']",age1
