username,engagement,age_group,relatability_score,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,relief,remorse,sadness,surprise,neutral
anon_0146,0.2028368794326241,age1,0.9843586087226868,0.017619602382183,0.0157346297055482,0.000748400168959,0.0033881179988384,0.0347236357629299,0.0627884343266487,0.003706655697897,0.0026224111206829,0.0201152451336383,0.0051996558904647,0.0010614147176966,0.0006857468397356,0.0003488108632154,0.0222269352525472,0.000581448432058,0.0039470018818974,0.0001070354628609,0.0825834050774574,0.4696579277515411,0.0002077705430565,0.2683761417865753,0.0004736985138151,0.0100305220112204,0.0003128683601971,0.0002897334925364,0.0028867563232779,0.000864369329065,0.101815365254879
anon_0028,0.0716417910447761,age1,0.3507150113582611,0.0025128673296421,0.0045135985128581,0.0017812872538343,0.0029455407056957,0.0317707657814025,0.0019346359185874,0.0106178559362888,0.0083993449807167,0.0072452682070434,0.0023383896332234,0.0031704639550298,0.0008549697813577,0.0005897203227505,0.0018517528660595,0.0004933234886266,0.0007710107020102,0.0002096614771289,0.0019066118402406,0.0083168363198637,0.0001478720223531,0.0025177414063364,0.0004212615313008,0.012259243056178,0.0003628433623816,0.0005333553999662,0.0021915137767791,0.0017980833072215,0.9502487778663636
anon_0147,0.113564668769716,age1,0.3618751764297485,0.0112450225278735,0.5411333441734314,0.0014073738129809,0.0056258379481732,0.0105513352900743,0.0062415516003966,0.0018992570694535,0.0012735290220007,0.0057128341868519,0.0019173941109329,0.0042937374673783,0.00142813695129,0.000793955696281,0.0010212492197751,0.0004533693718258,0.0017552225617691,0.0001941822265507,0.0137766730040311,0.0146395331248641,0.0004193297936581,0.002396076451987,0.0007800497114658,0.0037319117691367,0.0006064957706257,0.000440808100393,0.0020410644356161,0.0017075911164283,0.6525021195411682
anon_0148,0.0189928057553956,age1,0.3803739845752716,0.0558227635920047,0.0023959567770361,0.0004722936137113,0.0025027559604495,0.0316435992717742,0.0072712055407464,0.0017542920541018,0.0045068352483212,0.0056576705537736,0.0021773497574031,0.0010927837574854,0.0010748748900368,0.0004500649811234,0.0114128934219479,0.000205255113542,0.0070416657254099,0.0002898884995374,0.0118717672303318,0.0037371434736996,0.0002001580724027,0.0027313786558806,0.0010592534672468,0.007264204788953,0.0018394442740827,0.0003063283511437,0.0050968509167432,0.003210304537788,0.8591407537460327
anon_0149,0.0484785972150593,age1,0.2335868924856186,0.0334717966616153,0.0040537430904805,0.0019035836448892,0.0037114026490598,0.0352851673960685,0.0012985880021005,0.0045829066075384,0.0026680249720811,0.0058662611991167,0.0021106507629156,0.0011516924714669,0.0006123351049609,0.0010241970885545,0.0239908527582883,0.0002883242559619,0.0007821769686415,0.0002931941708084,0.0292595140635967,0.1004084721207618,0.0002670129761099,0.0041007292456924,0.0011953971115872,0.006661906838417,0.0007449520053341,0.0001035372915794,0.0009984266944229,0.0049004852771759,0.8022955656051636
anon_0126,0.0728470310656704,age1,0.3120771050453186,0.0093526113778352,0.0032269919756799,0.0006888397620059,0.003803325118497,0.0058689680881798,0.0011230160016566,0.0186453890055418,0.0139343813061714,0.0030644931830465,0.0039262515492737,0.0021932933013886,0.0003948089142795,0.0007504480890929,0.0019291973439976,9.134588617598638e-05,0.763920247554779,0.000372628099285,0.0011676746653392,0.0015383902937173,0.0002020365645876,0.0013091330183669,0.0001656420354265,0.0129559198394417,0.0010393956908956,0.0010898525360971,0.0036495935637503,0.0101904720067977,0.1352924108505249
anon_0150,0.0269323003135952,age1,0.3592153787612915,0.0067879287526011,0.004059050232172,0.001788837253116,0.0033647171221673,0.0055427686311304,0.001253432361409,0.011897356249392,0.0035720155574381,0.0022998247295618,0.0016559100477024,0.0011261575855314,0.0019738439004868,0.0009638586197979,0.0017222024034708,0.0005133904633112,0.0007186739821918,0.0005399248911999,0.0012591525446623,0.0094782700762152,0.0003560775949154,0.0010306582553312,0.0007158158114179,0.0082529447972774,0.0010606014402583,0.0010195838985964,0.0065091489814221,0.0048897447995841,0.9685466885566713
anon_0151,0.1146589259796806,age1,0.9908902645111084,0.0066128331236541,0.0001382153277518,0.002052070107311,0.013506774790585,0.0410799197852611,0.0145456921309232,0.0168364197015762,0.0389841794967651,0.3881438970565796,0.0984167978167533,0.0356388613581657,0.0002501512062735,0.0002578092098701,0.0031250671017915,0.0018262550001963,0.0020032846368849,0.0003862739831674,0.0009118705638684,0.0051974095404148,0.0007717355038039,0.0308824274688959,0.0004274233942851,0.0041039166972041,0.001830720459111,0.0009289414156228,0.0114354351535439,0.0015087374486029,0.2673873901367187
anon_0152,0.113311837862736,age1,0.5429983735084534,0.0426166951656341,0.0022771744988858,0.002007866743952,0.0031392199452966,0.0150458933785557,0.0009627567487768,0.0042824135161936,0.0045799734070897,0.001775799668394,0.0024851982016116,0.0015395436203107,0.0004091227892786,0.0004014027945231,0.0097298538312315,0.0008868030272424,0.0003636651381384,0.0003855439135804,0.0188716128468513,0.8493265509605408,0.0002022825356107,0.0022477712482213,0.0003926974895875,0.0082903988659381,0.0007831913535483,0.000199741902179,0.0025276693049818,0.0044916924089193,0.1488512605428695
anon_0153,0.0913461538461538,age1,0.9899871945381165,0.7522286176681519,0.0006913774413987,0.0008192054228857,0.0047230338677763,0.1310358643531799,0.018898831680417,0.0012565708020702,0.0042328112758696,0.0035120421089231,0.0029279636219143,0.0038171259220689,0.000573925091885,0.0002300706692039,0.0039535965770483,0.0004356708377599,0.0181350000202655,0.0001613658387213,0.0037762459833174,0.0081417765468359,0.0002355123142478,0.0092563824728131,0.0007441328489221,0.0073648742400109,0.0003392126818653,0.0002382803213549,0.0005773568991571,0.0011036483338102,0.235655203461647
anon_0154,0.1369193154034229,age1,0.4754325747489929,0.00944678299129,0.0204663220793008,0.0014122972497716,0.0051209442317485,0.0150452647358179,0.0053267502225935,0.0027156206779181,0.0089368354529142,0.0062143211252987,0.0032280767336487,0.0008745393715798,0.0012874937383458,0.0010276066605001,0.0878091752529144,0.0002565158647485,0.0063267541117966,0.0003731031611096,0.1529126763343811,0.0184218510985374,0.0001622358104214,0.0049104150384664,0.0010265146847814,0.0037863154429942,0.0007586957653984,0.0004274298844393,0.0022952787112444,0.0042639099992811,0.5716612935066223
anon_0155,0.0143540669856459,age1,0.3061037063598633,0.0149072045460343,0.005643468350172,0.0015988324303179,0.0145357567816972,0.0439658164978027,0.0023051735479384,0.0012527883518487,0.0026257033459842,0.0041583441197872,0.0030821403488516,0.0004549208970274,0.0011843137908726,0.0020899961236864,0.1878987252712249,0.0006910664960741,0.0006529434467665,0.000510215642862,0.0177521724253892,0.0054172333329916,0.0004574257764033,0.0023939199745655,0.0068059870973229,0.0132951950654387,0.0080042360350489,8.205685298889875e-05,0.0018847549799829,0.0282325744628906,0.7644208073616028
anon_0156,0.1501706484641638,age1,0.2594808042049408,0.0064738723449409,0.0012955786660313,0.0027748539578169,0.0143842017278075,0.0071468991227447,0.0031979186460375,0.0040025091730058,0.0062442854978144,0.0014165268512442,0.2293335348367691,0.0174334067851305,0.0029204033780843,0.0017140416894108,0.0028190999291837,0.001556015224196,0.0018217016477137,0.0033648065291345,0.0007113902829587,0.002750989748165,0.0009558812598697,0.0010877531021833,0.0014569673221558,0.0152230877429246,0.0074513657018542,0.0079192444682121,0.1558603644371032,0.0067791226319968,0.8073499202728271
anon_0157,0.0459770114942528,age1,0.3648223578929901,0.009741673246026,0.0060082813724875,0.0023659619037061,0.0041557997465133,0.0148894628509879,0.0010566194541752,0.0240994300693273,0.0054918811656534,0.0017264630878344,0.0054026781581342,0.0026288130320608,0.0011052896734327,0.0012984068598598,0.0022917347960174,0.0012075647246092,0.0002346739929635,0.0003079071466345,0.0019787682686001,0.0055652754381299,0.0003660425136331,0.0018280203221365,0.0005240541067905,0.0135418334975838,0.000839477055706,0.0002996666007675,0.0069818990305066,0.0076409839093685,0.9181017875671388
anon_0158,0.0676691729323308,age1,0.968749225139618,0.0017196440603584,0.0044573806226253,0.0040392610244452,0.0284641068428754,0.0315208360552787,0.007458658888936,0.0048167831264436,0.0011020981473848,0.0023268070071935,0.0033093714155256,0.0256786458194255,0.0015097872819751,0.0011047823354601,0.0011473080376163,0.0010715067619457,0.0015648461412638,0.0002214258711319,0.001786102890037,0.0009306361316703,0.0002320343919564,0.0020359463524073,0.0006144758081063,0.0114961834624409,0.0015392034547403,0.0007040633354336,0.0012911488302052,0.0013389150844886,0.9011718034744264
anon_0089,0.0864600326264274,age1,0.3853985667228699,0.0032827428076416,0.0015445019816979,0.00172011309769,0.0054152840748429,0.0084094265475869,0.001212837989442,0.0064852675423026,0.0021108284126967,0.0035479932557791,0.0071562165394425,0.0158673636615276,0.0006268713623285,0.0007499321945942,0.0012440746650099,0.0006532203988172,0.0008093494107015,0.0002730840933509,0.0006748117739334,0.0014514792710542,0.0003708849835675,0.0052786618471145,0.0011286083608865,0.0031550710555166,0.0026159710250794,0.0028589065186679,0.0025786736514419,0.0028194580227136,0.9536949992179872
anon_0159,0.0014760147601476,age1,0.2596227824687958,0.0037211976014077,0.0019677605014294,0.0009102832991629,0.0017463329713791,0.0068342424929142,0.0005440154345706,0.0184068121016025,0.0046254284679889,0.0017408933490514,0.0012757343938574,0.0021540359593927,0.0008117568213492,0.0006507284124381,0.0010408166563138,0.0006256239139474,0.0007720584399066,0.0003848665801342,0.0003874916583299,0.0029747425578534,0.0002808558347169,0.0011337423929944,0.0008100125123746,0.0048056435771286,0.0014543315628543,0.0008990673231892,0.0071241804398596,0.0073511209338903,0.9656319618225098
anon_0160,0.1811238406983087,age1,0.3566227853298187,0.0111866733059287,0.0071092573925852,0.0007867155945859,0.0027441044803708,0.0171137358993291,0.0042086839675903,0.0035487099085003,0.0030198711901903,0.0028862266335636,0.003038648283109,0.0006539894384332,0.0014619533903896,0.0025976446922868,0.0088751120492815,0.0007175263017416,0.0004146096471231,0.000393527385313,0.0131646199151873,0.0538200587034225,0.0006030109943822,0.0025172482710331,0.0011333444854244,0.0110919922590255,0.0012708408758044,0.0002621588355395,0.0111297667026519,0.0209527555853128,0.8196410536766052
anon_0161,0.0663956639566395,age1,0.3857137262821197,0.1631725132465362,0.0019780113361775,0.0003079229791183,0.0034173359163105,0.0592025220394134,0.0683802664279937,0.0001862417411757,0.0006106202490627,0.0019929828122258,0.0014122078428044,0.000276935432339,0.0005581332370638,0.0005799523787572,0.0273624062538146,0.0001738371065584,0.2022769153118133,0.0006958674639463,0.1324388980865478,0.0268040318042039,0.0002558802661951,0.0058339340612292,0.0022057855967432,0.0056658396497368,0.0037324985023587,0.0002202320611104,0.0020547034218907,0.004850139375776,0.1138567477464675
anon_0095,0.0356835769561478,age1,0.9707072973251344,0.012758232653141,0.0054106786847114,0.0040740109980106,0.0080442447215318,0.0058990302495658,0.0002102083235513,0.0608057826757431,0.080088272690773,0.0008018669323064,0.0029568031895905,0.0035008755512535,0.0011080343974754,0.0025207430589944,0.0102386185899376,0.000445967685664,0.0005526295863091,0.0001984867849387,0.0004855652805417,0.00097740534693,0.0003041603195015,0.0006194240995682,0.0005865761195309,0.0138911716639995,0.0007199743413366,0.0002244771458208,0.0041072289459407,0.1418984681367874,0.8151143789291382
anon_0162,0.0586592178770949,age1,0.7827167510986328,0.0020798181649297,0.0014904800336807,0.0042031756602227,0.0038221029099076,0.0103028044104576,0.0006150602130219,0.0062313978560268,0.0018656434258446,0.0028122263029217,0.0030173468403518,0.0015673357993364,0.001492757583037,0.0005629719817079,0.0025667129084467,0.0017347281100228,0.0004813203995581,0.0003360961854923,0.001297578564845,0.0015384664293378,0.0003768997266888,0.0011138772824779,0.0006889408687129,0.0050255758687853,0.0032051636371761,0.0007011152338236,0.0039928015321493,0.0069404225796461,0.9759214520454408
anon_0163,0.0899182561307901,age1,0.6058890223503113,0.0041314247064292,0.0016080185305327,0.0003901208401657,0.004862654954195,0.0557682104408741,0.0007805824279785,0.0101680550724267,0.0027122884057462,0.0012727403081953,0.0019656762015074,0.0013298684498295,0.0005189030780456,0.0004932752926833,0.0013308858033269,0.0004873658472206,0.0009413720108568,0.0002971233334392,0.0015409706393256,0.0005423960974439,0.00027165946085,0.0020864277612417,0.0007855604053474,0.033142190426588,0.0010546025587245,0.0003133071586489,0.0012374306097626,0.0019569685682654,0.9315773248672484
anon_0164,0.1016949152542373,age1,0.248329222202301,0.0079187909141182,0.0021412074565887,0.002192701678723,0.0015874261735007,0.0109770037233829,0.0003503049665596,0.0182055085897445,0.0112183801829814,0.001604038872756,0.0016968408599495,0.0013668765313923,0.0008553535444661,0.0007244445150718,0.0013052430003881,0.0003417021653149,0.0009072147076949,0.0004847688833251,0.0005666304496116,0.003583948360756,0.0002013555931625,0.0012205690145492,0.0004649339825846,0.0064205760136246,0.0009728414588607,0.0008234230335801,0.0047701331786811,0.0049558077007532,0.9640206694602966
anon_0165,0.0628318584070796,age1,0.5688468217849731,0.0091685960069298,0.0030877611134201,0.0010120021179318,0.001814923249185,0.0159122068434953,0.0003933357365895,0.0175776164978742,0.0105081871151924,0.0016267201863229,0.0041137253865599,0.001756626763381,0.000808774260804,0.0008224110351875,0.0018244356615468,0.0004873844154644,0.000687638123054,0.0009791128104552,0.0009177510510198,0.0044053988531231,0.0002047872985713,0.0011632046662271,0.0007044731173664,0.0105159794911742,0.0005997216212563,0.0005222566542215,0.0063572572544217,0.007745518349111,0.942163348197937
anon_0166,0.0903647346823761,age1,0.9578391909599304,0.0677423328161239,0.0009695728076621,0.0002447860024403,0.003275993745774,0.0635363832116127,0.0272074025124311,0.0020139634143561,0.0037604051176458,0.1484600752592086,0.0067476225085556,0.000411278422689,0.0002108518965542,0.0006241867667995,0.0043422831222414,0.000368159613572,0.0023565299343317,0.0022300123237073,0.0407061800360679,0.0756338760256767,0.0013643008423969,0.0133140049874782,0.0025289466138929,0.0095240548253059,0.0028082416392862,0.0003917713183909,0.0096468953415751,0.0051655299030244,0.4379227757453918
anon_0167,0.2725663716814159,age1,0.308443546295166,0.0075325723737478,0.0041947104036808,0.0019169186707586,0.0111130429431796,0.0252017341554164,0.0185355711728334,0.0012315607164055,0.0064854668453335,0.1451964676380157,0.0042215348221361,0.0010720565915107,0.000808362441603,0.0002857611398212,0.0295305643230676,0.0006642779335379,0.0158864669501781,0.0002976092509925,0.0380873158574104,0.0035987352021038,0.0006048782379366,0.2807199358940124,0.0019000211032107,0.0056752278469502,0.00119413388893,0.0005076394882053,0.0016387593932449,0.0015441116411238,0.1696455925703048
anon_0168,0.0744680851063829,age1,0.9951404333114624,0.0051724473014473,0.0028807166963815,0.0020921165123581,0.006518212147057,0.1015349924564361,0.014487606473267,0.0052534486167132,0.0020401591900736,0.0012872270308434,0.003222006605938,0.0089754173532128,0.0030722573865205,0.000659821787849,0.0008632314275018,0.0007351502426899,0.0019979416392743,0.0002120318822562,0.0016896605957299,0.0119323469698429,0.0001978545478777,0.008308314718306,0.0007154775084927,0.0300293732434511,0.0004591918550431,0.0004308243514969,0.0019567040726542,0.0013676709495484,0.8500938415527344
anon_0169,0.0171306209850107,age1,0.7281253933906555,0.0115126743912696,0.0009063377510756,0.0025090016424655,0.0033076386898756,0.0109405163675546,0.0020106118172407,0.0055913217365741,0.014396077953279,0.0034198781941086,0.0061014737002551,0.0023147629108279,0.0007767018396407,0.0006165888626128,0.0014079181710258,0.0002716317540034,0.0021942327730357,0.0006274711922742,0.0005326822283677,0.0037158099003136,0.0002799952053464,0.0014618488494306,0.0004671741626225,0.0128316115587949,0.0003439240681473,0.0016853443812578,0.0107593294233083,0.0032548080198466,0.9284759759902954
anon_0170,0.0339943342776204,age1,0.615307092666626,0.0134482700377702,0.0110537912696599,0.0008282492053695,0.0052164029330015,0.0086474679410457,0.0242723934352397,0.0009356465307064,0.0051794894970953,0.0049864058382809,0.0026353823486715,0.0002907900488935,0.0010269490303471,0.0018043838208541,0.5047539472579956,0.0001825668587116,0.065180018544197,0.0004577374493237,0.2856923639774322,0.0228721629828214,0.0001204818981932,0.0121446130797266,0.0024247320834547,0.0068510607816278,0.0009722395334392,0.0005512399366125,0.0029708305373787,0.0093344487249851,0.1964635252952575
anon_0171,0.1493975903614458,age1,0.3748977482318878,0.0061413161456584,0.0028234370984137,0.0006255813059397,0.0023631104268133,0.0212202034890651,0.0055093681439757,0.0031874945852905,0.0025423199404031,0.0055214227177202,0.0038025663234293,0.0018863182049244,0.0009630829445086,0.0007085648248903,0.0055680074729025,0.0009073875262401,0.0006730029126629,0.0006969333626329,0.0072988490574061,0.041321787983179,0.0002943573636002,0.0055463598109781,0.0011105727171525,0.0099739367142319,0.0017768912948668,0.0002974646049551,0.0063054696656763,0.0037727602757513,0.9309760332107544
anon_0172,0.1006944444444444,age1,0.73299640417099,0.0040428289212286,0.0015838938998058,0.0002908011374529,0.0022508576512336,0.0131698744371533,0.0007129105506464,0.0053683961741626,0.0042380262166261,0.0059758559800684,0.003528021974489,0.0010925552342087,0.0004399569879751,0.000260449014604,0.0030658452305942,0.0003332571650389,0.0005103973089717,0.0009859292767941,0.0007565788691863,0.0016031060367822,0.0004437593452166,0.0084650199860334,0.0007270866190083,0.0089681213721632,0.0011773210717365,0.0008194521651603,0.0022926540113985,0.0058383606374263,0.9545521140098572
anon_0173,0.0825565912117177,age1,0.3588089644908905,0.0156617294996976,0.0123454350978136,0.0009588027605786,0.0045934491790831,0.0248480830341577,0.0040856804698705,0.0025473453570157,0.0106060551479458,0.0033735472243279,0.0025312881916761,0.0011960428673774,0.000667537737172,0.0013956412440165,0.0346143692731857,0.000326717243297,0.0028145539108663,0.0007737100240774,0.2992602586746216,0.0106078973039984,0.0002082381979562,0.0037628260906785,0.0016211972106248,0.0136804087087512,0.0008328385883942,0.0002783840172924,0.0039317603223025,0.0030786404386162,0.6410463452339172
anon_0174,0.1686746987951807,age1,0.50774747133255,0.0026985865551978,0.6770955324172974,0.0017227771459147,0.0191247873008251,0.0114415064454078,0.0003480624582152,0.0020493182819336,0.0026442180387675,0.0012763602426275,0.0017200042493641,0.0026319581083953,0.0038591963239014,0.0052766487933695,0.0078403800725936,0.001431344775483,0.0003203608794137,0.0001495222677476,0.1102742701768875,0.0117816943675279,0.0006527458899654,0.002161847660318,0.0003376084496267,0.0145406890660524,0.0012759014498442,0.000135753856739,0.000676326744724,0.0081503260880708,0.2297290861606598
anon_0175,0.0475107404599444,age1,0.237634390592575,0.0180825646966695,0.0023457945790141,0.0010840084869414,0.0016701817512512,0.0061123436316847,0.0002697783929761,0.0214788988232612,0.0280975941568613,0.0021079066209495,0.0026574425864964,0.001908290432766,0.0003672576567623,0.0006635575555264,0.0011887187138199,0.000286002352368,0.0008943821303546,0.0011096061207354,0.0006119380705058,0.0067418534308671,0.0002451370528433,0.0009974355343729,0.000862012442667,0.0099248904734849,0.0005068504251539,0.0014102048007771,0.0064190309494733,0.009232728742063,0.9393450617790222
anon_0176,0.1628664495114006,age1,0.6401872634887695,0.0206058453768491,0.0065458263270556,0.0037559773772954,0.0115151051431894,0.0350265316665172,0.0041636019013822,0.0026918922085314,0.010213372297585,0.0097277825698256,0.0044121574610471,0.0021708181593567,0.0011513677891343,0.0008459882810711,0.0153336664661765,0.0005985042080283,0.0015815700171515,0.0001892249565571,0.0070793507620692,0.0020890755113214,0.0004206195299047,0.0125731863081455,0.0011084503494203,0.0337458029389381,0.0010155757190659,0.0006547112716361,0.0015313589246943,0.0019308782648295,0.840793251991272
anon_0177,0.0965309200603318,age1,0.2507255673408508,0.0099088922142982,0.0020622487645596,0.000573013909161,0.0024505462497472,0.0199335664510726,0.0012376256054267,0.0115628726780414,0.0042161606252193,0.0022958980407565,0.0053734090179204,0.0017673175316303,0.0005395634798333,0.0005537518300116,0.0041145458817481,0.0006361426785588,0.0005145348841324,0.0010299771092832,0.0019965369720011,0.0042202123440802,0.0004972196766175,0.0019817943684756,0.0005664211930707,0.0151323694735765,0.0020263639744371,0.0003039776638615,0.0090701878070831,0.0088480738922953,0.918607532978058
anon_0178,0.0758928571428571,age1,0.3807413578033447,0.006100577302277,0.0013187777949497,0.0020373973529785,0.0032115483190864,0.0051092165522277,0.010334032587707,0.0563455708324909,0.0348401367664337,0.0043656909838318,0.011185185983777,0.0064662066288292,0.0008153431117534,0.0003061686293222,0.0031472912523895,0.0022138119675219,0.000444276141934,0.0010554820764809,0.0041856332682073,0.5957221388816833,0.000203450457775,0.0036318709608167,0.0001887904363684,0.009134761057794,0.0003585087542887,0.0006907662609592,0.0438483841717243,0.0068828226067125,0.3464734256267547
anon_0179,0.0863309352517985,age1,0.99361252784729,0.0045476723462343,0.0022326409816741,0.0044403159990906,0.0166221242398023,0.0883237868547439,0.0108469855040311,0.0023349369876086,0.0010695928940549,0.0012550277169793,0.0025794045068323,0.009620944969356,0.0028163949027657,0.0009677007328718,0.0012101168977096,0.0010011250851675,0.0010129064321517,0.0001498605561209,0.003428116440773,0.0010534552857279,0.0002326999237993,0.0112936468794941,0.0007101141964085,0.0251451674848794,0.001178239355795,0.0007738869753666,0.0012479685246944,0.0008893882040865,0.9063525199890136
anon_0066,0.1075471698113207,age1,0.2405067235231399,0.002862992696464,0.0011505587026476,0.0042176502756774,0.0123102152720093,0.0321165099740028,0.0837351530790329,0.0053306403569877,0.0026631748769432,0.0102471411228179,0.0098571879789233,0.0433460101485252,0.0019453800050541,0.0012877684785053,0.0013134911423549,0.0013809418305754,0.0016435525612905,0.0003770574985537,0.0017205682815983,0.0091667026281356,0.0004443782381713,0.0131779322400689,0.0004717693955171,0.015896862372756,0.0007595584029331,0.0023403060622513,0.008819879963994,0.0005073948996141,0.6755240559577942
anon_0180,0.1136363636363636,age1,0.7733391523361206,0.007671273779124,0.0011554819066077,0.0012145269429311,0.0029918430373072,0.0063378433696925,0.0063409493304789,0.0035689165815711,0.0091367466375231,0.0004811385006178,0.0433010905981063,0.0040409569628536,0.0015419878764078,0.0014476451324298,0.0010563607793301,0.0022969520650804,0.0032549719326198,0.0095969717949628,0.0045760772190988,0.0053006126545369,0.0010602034162729,0.000959291588515,0.000888077833224,0.0124207958579063,0.0030223843641579,0.0159826520830392,0.7277452945709229,0.0020987240131944,0.3167065978050232
anon_0181,0.0486993937023274,age1,0.7162039875984192,0.0050334623083472,0.0074846073985099,0.0011966365855187,0.0124837253242731,0.0660464242100715,0.0011330620618537,0.0021988584194332,0.0013810107484459,0.001616035006009,0.0017128533218055,0.0010126024717465,0.001736540812999,0.0008970213821157,0.0094052255153656,0.0007534663309343,0.0010570558952167,0.0003452653763815,0.0050240331329405,0.002856672508642,0.000203530784347,0.0021967012435197,0.0023728408850729,0.0333108492195606,0.002161236712709,0.000205826581805,0.0021222964860498,0.0052453042007982,0.8834444284439087
anon_0182,0.08,age1,0.8463243842124939,0.0021299172658473,0.003661006456241,0.0036937410477548,0.0727692767977714,0.0105957686901092,0.0023007779382169,0.0075940228998661,0.004607745911926,0.0014467748114839,0.1639268845319748,0.1954813748598098,0.0051169036887586,0.003558266442269,0.003722796216607,0.0012361847329884,0.0010515011381357,0.0007100878283381,0.0082288794219493,0.0033210103865712,0.0014184484025463,0.00200781901367,0.0006351007614284,0.0139921410009264,0.0028514112345874,0.0014019567752256,0.0514917969703674,0.0017741724150255,0.4044460654258728
anon_0042,0.1280193236714976,age1,0.9814790487289428,0.0233358312398195,0.0026820262428373,0.0015663532540202,0.0049856370314955,0.011882584542036,0.0027769317384809,0.0038036196492612,0.0020651989616453,0.0024774570483714,0.0039225439541041,0.001865166821517,0.0012072288664057,0.0002255517756566,0.0051242345944046,0.0009210561984218,0.0012023744639009,0.0005156661500222,0.0066766301169991,0.9282190799713136,0.0002292110439157,0.0035041410010308,0.000303171633277,0.0119821308180689,0.0002739893097896,0.0001918184716487,0.0037657304201275,0.0039471345953643,0.0897286832332611
anon_0031,0.0594919786096256,age1,0.420571893453598,0.0047401492483913,0.0022448506206274,0.0012205889215692,0.0029292863328009,0.0080280443653464,0.0007633882923983,0.0238391067832708,0.004643706139177,0.0022231286857277,0.0024277914781123,0.0017999944975599,0.0006169689586386,0.0008801275980658,0.0009938622824847,0.0004125951090827,0.000485124590341,0.000474733649753,0.0005539748817682,0.002795870648697,0.0002835628110915,0.0008664254564791,0.0009916051058098,0.0080594178289175,0.0011392160085961,0.0005842170794494,0.0057842540554702,0.0060217948630452,0.957598865032196
anon_0183,0.0476644423260247,age1,0.5052364468574524,0.0040979129262268,0.0009476646664552,0.0013900811318308,0.0050453399308025,0.0043712533079087,0.0009287175489589,0.012656420469284,0.0059992405585944,0.0012335153296589,0.018739778548479,0.0061988891102373,0.0009151467238552,0.0011624806793406,0.0009429159690625,0.0009276943164877,0.0015415113884955,0.0007199469255283,0.0002978854754474,0.0013673641951754,0.0007666905294172,0.0012923004105687,0.0005042143166065,0.0086636831983923,0.0006684885593131,0.0018153483979403,0.0506583824753761,0.0091134263202548,0.9032894372940063
anon_0184,0.0788299123667042,age1,0.2752016186714172,0.003588076448068,0.2859230935573578,0.0015619358746334,0.01896339841187,0.0047797136940062,0.0024211348500102,0.0037395537365227,0.0008678895537741,0.003070505335927,0.0017586714820936,0.0055531151592731,0.0032651873771101,0.0030471612699329,0.0011479251552373,0.0006109992391429,0.0014939742395654,0.0003312460903543,0.0098586315289139,0.0089313257485628,0.0003914332774002,0.001566530088894,0.0005149183562025,0.0035625004675239,0.0009910257067531,0.0009584994986653,0.0021318630315363,0.0036965319886803,0.9038020372390748
anon_0185,0.0308529945553539,age1,0.3161541819572449,0.0012111103860661,0.0047274446114897,0.0020596529357135,0.0125894173979759,0.0034188707359135,0.019678134471178,0.0038522793911397,0.0084161208942532,0.0018251879373565,0.112471804022789,0.0087528359144926,0.0023699630983173,0.0033924875315278,0.0002058234385913,0.0009662386146374,0.004551840480417,0.0089309373870491,0.0007094563916325,0.0029662030283361,0.0018645942909643,0.0021997322328388,0.0006556875887326,0.0065164705738425,0.0033599568996578,0.2098756730556488,0.8119097948074341,0.0004434162110555,0.0388373509049415
anon_0095,0.1001855287569573,age1,0.2627850174903869,0.0205902531743049,0.1716319769620895,0.0016613393090665,0.0037731130141764,0.0098024224862456,0.000890286930371,0.0482819639146328,0.113364078104496,0.0031913574784994,0.0039390013553202,0.0029949280433356,0.00043604435632,0.0009191078715957,0.0023603218141943,0.0004263815644662,0.0002270044205943,0.0002410268061794,0.0031393780373036,0.0274640470743179,0.000200613765628,0.0017436383059248,0.0003109897661488,0.0114680239930748,0.0006871972582302,0.0002916082157753,0.0057699354365468,0.0082998285070061,0.6215487122535706
anon_0186,0.1741511500547645,age1,0.6887317895889282,0.013248766772449,0.0086797224357724,0.0014050657628104,0.0046967291273176,0.012317749671638,0.0025958339683711,0.0040895687416195,0.0051674274727702,0.0127661507576704,0.0024666755925863,0.0009940180461853,0.0008794251480139,0.0020486465655267,0.0094976155087351,0.0004478397895582,0.0004694528470281,0.0001996438368223,0.0081752724945545,0.0070681339129805,0.0002631740644574,0.004629214759916,0.0011729024117812,0.004832970444113,0.0004811910912394,0.000453370885225,0.0022949075791984,0.0043593221344053,0.9089101552963256
anon_0187,0.0755467196819085,age1,0.2923756539821625,0.0131446802988648,0.0020601439755409,0.0005663062329404,0.0067092883400619,0.0198590774089097,0.0011978100519627,0.0025782124139368,0.0026938347145915,0.0048254402354359,0.0049759005196392,0.0007961626397445,0.0007869146065786,0.0008136100368574,0.0138906436040997,0.000361352082109,0.0012095983838662,0.000645121501293,0.0051534590311348,0.0012968187220394,0.0006629605777561,0.0048636100254952,0.0017126307357102,0.0239622090011835,0.0011420844821259,0.000409233616665,0.0018262794474139,0.0085657378658652,0.9373487830162048
